Reference, Area, 1999/00-2001/02,2000/01-2002/03,2001/02-2003/04,2002/03-2004/05,2003/04-2005/06,2004/05-2006/07,2005/06-2007/08,2006/07-2008/09,2007/08-2009/10,2008/09-2010/11,2009/10-2011/12,2010/11-2012/13,2011/12-2013/14,2012/13-2014/15,2013/14-2015/16,2014/15-2016/17,2015/16-2017/18,2016/17-2018/19
http://statistics.gov.scot/id/statistical-geography/S01010070,Shettleston South - 02,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01010071,Shettleston South - 03,"","","","","","","","","","","","",18.18,18.18,11.11,7.69,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01010072,Shettleston South - 04,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01010073,Shettleston South - 05,"","","","","","","","","","","","",9.09,0,0,12.5,14.29,11.11
http://statistics.gov.scot/id/statistical-geography/S01009181,Shieldhill - 01,"","","","","","","","","","","","",6.67,7.69,8.33,28.57,37.5,18.18
http://statistics.gov.scot/id/statistical-geography/S01009182,Shieldhill - 02,"","","","","","","","","","","","",0,0,0,6.25,5.56,11.76
http://statistics.gov.scot/id/statistical-geography/S01009183,Shieldhill - 03,"","","","","","","","","","","","",7.69,14.29,18.18,9.09,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01007962,Shortlees - 01,"","","","","","","","","","","","",38.46,18.75,16.67,10,25,8.33
http://statistics.gov.scot/id/statistical-geography/S01007963,Shortlees - 02,"","","","","","","","","","","","",37.5,33.33,30.77,25,25,17.65
http://statistics.gov.scot/id/statistical-geography/S01007964,Shortlees - 03,"","","","","","","","","","","","",21.43,33.33,27.27,8.33,0,7.14
http://statistics.gov.scot/id/statistical-geography/S01007965,Shortlees - 04,"","","","","","","","","","","","",26.67,26.67,9.09,16.67,25,33.33
http://statistics.gov.scot/id/statistical-geography/S01007966,Shortlees - 05,"","","","","","","","","","","","",36.84,35.71,15.38,9.09,7.69,33.33
http://statistics.gov.scot/id/statistical-geography/S01007967,Shortlees - 06,"","","","","","","","","","","","",33.33,16.67,7.14,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01011430,Shotts - 01,"","","","","","","","","","","","",15.38,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01011431,Shotts - 02,"","","","","","","","","","","","",8.33,7.14,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01011432,Shotts - 03,"","","","","","","","","","","","",9.52,8.33,11.11,0,0,7.69
http://statistics.gov.scot/id/statistical-geography/S01011433,Shotts - 04,"","","","","","","","","","","","",23.08,16.67,0,0,8.33,6.67
http://statistics.gov.scot/id/statistical-geography/S01011434,Shotts - 05,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01010225,Sighthill - 01,"","","","","","","","","","","","",8.33,4.76,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01010226,Sighthill - 02,"","","","","","","","","","","","",5.88,0,0,0,"",""
http://statistics.gov.scot/id/statistical-geography/S01010227,Sighthill - 03,"","","","","","","","","","","","",0,0,100,100,100,""
http://statistics.gov.scot/id/statistical-geography/S01008935,Silverknowes and Davidson's Mains - 01,"","","","","","","","","","","","",16.67,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008936,Silverknowes and Davidson's Mains - 02,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008937,Silverknowes and Davidson's Mains - 03,"","","","","","","","","","","","",0,0,0,0,0,7.69
http://statistics.gov.scot/id/statistical-geography/S01008938,Silverknowes and Davidson's Mains - 04,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008939,Silverknowes and Davidson's Mains - 05,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008940,Silverknowes and Davidson's Mains - 06,"","","","","","","","","","","","",0,0,0,"",0,0.00
http://statistics.gov.scot/id/statistical-geography/S01012712,Silvertonhill - 01,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01012713,Silvertonhill - 02,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01012714,Silvertonhill - 03,"","","","","","","","","","","","",0,0,0,0,0,""
http://statistics.gov.scot/id/statistical-geography/S01012715,Silvertonhill - 04,"","","","","","","","","","","","",14.29,30,30,23.08,9.09,7.14
http://statistics.gov.scot/id/statistical-geography/S01009534,Sinclairtown Central,"","","","","","","","","","","","",35.29,47.06,41.18,36.84,40,40.74
http://statistics.gov.scot/id/statistical-geography/S01009539,Sinclairtown East,"","","","","","","","","","","","",12.5,12.5,6.67,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01009540,Sinclairtown North,"","","","","","","","","","","","",31.82,22.73,15,0,8.7,11.11
http://statistics.gov.scot/id/statistical-geography/S01009533,Sinclairtown West,"","","","","","","","","","","","",22.22,15,15,5.56,8.33,14.29
http://statistics.gov.scot/id/statistical-geography/S01011334,Skelmorlie and Rural - 01,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01011335,Skelmorlie and Rural - 02,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01011336,Skelmorlie and Rural - 03,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01011337,Skelmorlie and Rural - 04,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01010677,Skye North East - 01,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01010678,Skye North East - 02,"","","","","","","","","","","","",0,0,12.5,16.67,14.29,16.67
http://statistics.gov.scot/id/statistical-geography/S01010679,Skye North East - 03,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01010680,Skye North East - 04,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01010681,Skye North East - 05,"","","","","","","","","","","","",5.88,0,0,0,22.22,21.05
http://statistics.gov.scot/id/statistical-geography/S01010682,Skye North West - 01,"","","","","","","","","","","","",33.33,33.33,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01010683,Skye North West - 02,"","","","","","","","","","","","",9.09,0,0,12.5,10,11.11
http://statistics.gov.scot/id/statistical-geography/S01010684,Skye North West - 03,"","","","","","","","","","","","",0,14.29,14.29,14.29,0,14.29
http://statistics.gov.scot/id/statistical-geography/S01010685,Skye North West - 04,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01010673,Skye South - 01,"","","","","","","","","","","","",11.11,16.67,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01010674,Skye South - 02,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01010675,Skye South - 03,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01010676,Skye South - 04,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008486,Slateford and Chesser - 01,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008487,Slateford and Chesser - 02,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008488,Slateford and Chesser - 03,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008489,Slateford and Chesser - 04,"","","","","","","","","","","","",0,0,11.11,12.5,20,0.00
http://statistics.gov.scot/id/statistical-geography/S01008490,Slateford and Chesser - 05,"","","","","","","","","","","","",10.53,10.53,6.25,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008491,Slateford and Chesser - 06,"","","","","","","","","","","","",4.76,0,0,0,5.26,5.26
http://statistics.gov.scot/id/statistical-geography/S01012332,Smailholm Stitchill and Ednam Area,"","","","","","","","","","","","",8.33,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01009521,Smeaton North,"","","","","","","","","","","","",30.77,30.77,46.67,41.67,33.33,0.00
http://statistics.gov.scot/id/statistical-geography/S01009522,Smeaton South,"","","","","","","","","","","","",21.74,25,16.67,22.22,9.09,21.43
http://statistics.gov.scot/id/statistical-geography/S01007129,South Angus - 01,"","","","","","","","","","","","",0,0,0,9.09,8.33,5.88
http://statistics.gov.scot/id/statistical-geography/S01007130,South Angus - 02,"","","","","","","","","","","","",20,11.11,10,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01007131,South Angus - 03,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01007132,South Angus - 04,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01007133,South Angus - 05,"","","","","","","","","","","","",0,0,0,14.29,12.5,16.67
http://statistics.gov.scot/id/statistical-geography/S01007134,South Angus - 06,"","","","","","","","","","","","",0,14.29,14.29,16.67,0,33.33
http://statistics.gov.scot/id/statistical-geography/S01007135,South Angus - 07,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01007136,South Angus - 08,"","","","","","","","","","","","",20,11.11,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008063,South Castlehill and Thorn - 01,"","","","","","","","","","","","",10,7.69,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008064,South Castlehill and Thorn - 02,"","","","","","","","","","","","",11.76,8.33,8.33,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008065,South Castlehill and Thorn - 03,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008066,South Castlehill and Thorn - 04,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008067,South Castlehill and Thorn - 05,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01009331,South Fod and Calais Muir,"","","","","","","","","","","","",6.67,10,8.33,3.7,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008987,South Gyle - 01,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008988,South Gyle - 02,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008989,South Gyle - 03,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008990,South Gyle - 04,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008991,South Gyle - 05,"","","","","","","","","","","","",14.29,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008992,South Gyle - 06,"","","","","","","","","","","","",0,0,0,0,33.33,16.67
http://statistics.gov.scot/id/statistical-geography/S01008792,South Leith - 01,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008793,South Leith - 02,"","","","","","","","","","","","",0,0,0,16.67,14.29,15.38
http://statistics.gov.scot/id/statistical-geography/S01008794,South Leith - 03,"","","","","","","","","","","","",0,7.69,7.69,11.11,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008795,South Leith - 04,"","","","","","","","","","","","",6.67,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008796,South Leith - 05,"","","","","","","","","","","","",7.14,6.25,5.56,7.14,9.09,25
http://statistics.gov.scot/id/statistical-geography/S01008797,South Leith - 06,"","","","","","","","","","","","",5.88,5.88,6.67,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01009025,South Lewis - 01,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01009026,South Lewis - 02,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01009027,South Lewis - 03,"","","","","","","","","","","","",14.29,14.29,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01009563,South Parks East,"","","","","","","","","","","","",11.11,0,28.57,25,25,0.00
http://statistics.gov.scot/id/statistical-geography/S01009564,South Parks North,"","","","","","","","","","","","",0,0,0,0,0,14.29
http://statistics.gov.scot/id/statistical-geography/S01009562,South Parks West,"","","","","","","","","","","","",7.14,9.09,14.29,14.29,20,10
http://statistics.gov.scot/id/statistical-geography/S01011045,South Speyside and the Cabrach - 01,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01011046,South Speyside and the Cabrach - 02,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01011047,South Speyside and the Cabrach - 03,"","","","","","","","","","","","",0,8.33,9.09,12.5,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01011048,South Speyside and the Cabrach - 04,"","","","","","","","","","","","",11.11,13.33,15.38,6.25,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01011049,South Speyside and the Cabrach - 05,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008411,South Thornliebank and Woodfarm - 01,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008412,South Thornliebank and Woodfarm - 02,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008413,South Thornliebank and Woodfarm - 03,"","","","","","","","","","","","",0,0,0,0,14.29,14.29
http://statistics.gov.scot/id/statistical-geography/S01008414,South Thornliebank and Woodfarm - 04,"","","","","","","","","","","","",20,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008415,South Thornliebank and Woodfarm - 05,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008416,South Thornliebank and Woodfarm - 06,"","","","","","","","","","","","",0,0,5.88,9.09,10,0.00
http://statistics.gov.scot/id/statistical-geography/S01007991,Southcraig and Beansburn - 01,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01007992,Southcraig and Beansburn - 02,"","","","","","","","","","","","",20,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01007993,Southcraig and Beansburn - 03,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01007994,Southcraig and Beansburn - 04,"","","","","","","","","","","","",7.69,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01007995,Southcraig and Beansburn - 05,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01007996,Southcraig and Beansburn - 06,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01007997,Southcraig and Beansburn - 07,"","","","","","","","","","","","",20,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01007998,Southcraig and Beansburn - 08,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01012874,Spittal - 01,"","","","","","","","","","","","",45.45,50,42.86,30,22.22,26.67
http://statistics.gov.scot/id/statistical-geography/S01012875,Spittal - 02,"","","","","","","","","","","","",14.29,16.67,16.67,14.29,16.67,25
http://statistics.gov.scot/id/statistical-geography/S01012876,Spittal - 03,"","","","","","","","","","","","",12.5,11.11,18.18,27.27,23.08,7.69
